Gate_index;Calc-Gated_Sample-X;Calc-Gated_Sample-Z;Calc-Gated_Sample-Rz;Calc-Gated_Sample-Rx;Calc-Gated_Sample-Rs;Calc-Gated_FZPCS-X;Calc-Gated_FZPCS-Z;Calc-Gated_FZPCS-Rx;Calc-Gated_FZPCS-Rz;Raw-Gated_Sample-Xe;Raw-Gated_Sample-Xi;Raw-Gated_Sample-Ze;Raw-Gated_Sample-Zi;Raw-Gated_Sample-Zo;Raw-Gated_FZPCS-Xe;Raw-Gated_FZPCS-Xi;Raw-Gated_FZPCS-Ze;Raw-Gated_FZPCS-Zi;std(Raw-Gated_Sample-Xe);std(Raw-Gated_Sample-Xi);std(Raw-Gated_Sample-Ze);std(Raw-Gated_Sample-Zi);std(Raw-Gated_Sample-Zo);std(Raw-Gated_FZPCS-Xe);std(Raw-Gated_FZPCS-Xi);std(Raw-Gated_FZPCS-Ze);std(Raw-Gated_FZPCS-Zi);
194.000000;3.390499e-01;-3.415881e+00;1.419264e-04;1.834114e+01;-7.460387e-09;-5.981445e-05;4.883145e-04;-2.498857e-04;-5.500970e-05;-3.390685e-01;-3.390313e-01;-4.319616e+04;1.556846e+00;2.215368e+04;6.653846e-05;5.309615e-05;5.188461e-04;4.577885e-04;1.039785e-04;8.868217e-05;1.068234e+01;nan;nan;4.276351e-06;3.814251e-06;2.652687e-06;2.515319e-06;
195.000000;3.385501e-01;-3.417435e+00;1.706937e-04;1.833579e+01;-7.460387e-09;-5.937500e-05;4.879414e-04;-2.494221e-04;-5.451412e-05;-3.385724e-01;-3.385277e-01;-4.319616e+04;1.553739e+00;2.215368e+04;6.603773e-05;5.271698e-05;5.184151e-04;4.574717e-04;8.793923e-05;nan;1.068234e+01;nan;3.519081e+00;3.597482e-06;3.030542e-06;2.646269e-06;2.504992e-06;
196.000000;3.385732e-01;-3.419008e+00;1.659190e-04;1.833038e+01;-7.460387e-09;-5.893164e-05;4.875254e-04;-2.521878e-04;-5.568114e-05;-3.385950e-01;-3.385515e-01;-4.319616e+04;1.550593e+00;2.215368e+04;6.573585e-05;5.213208e-05;5.183396e-04;4.567170e-04;nan;nan;1.068234e+01;nan;6.896978e+00;4.042984e-06;3.453379e-06;3.819781e-06;3.604278e-06;
197.000000;3.391903e-01;-3.420539e+00;1.045648e-04;1.832511e+01;-7.460387e-09;-5.913281e-05;4.871523e-04;-2.501255e-04;-5.681618e-05;-3.392039e-01;-3.391766e-01;-4.319616e+04;1.547530e+00;2.215368e+04;6.607692e-05;5.219231e-05;5.177115e-04;4.565962e-04;nan;nan;1.068234e+01;nan;3.519081e+00;4.070830e-06;3.663955e-06;2.834514e-06;2.688329e-06;
198.000000;3.400773e-01;-3.422042e+00;8.319825e-05;1.831994e+01;-7.460387e-09;-5.949023e-05;4.873535e-04;-2.542660e-04;-5.743966e-05;-3.400882e-01;-3.400664e-01;-4.319616e+04;1.544525e+00;2.215368e+04;6.650909e-05;5.247273e-05;5.184182e-04;4.562909e-04;4.693054e-05;nan;1.068234e+01;nan;nan;3.489501e-06;3.212744e-06;2.060298e-06;2.019154e-06;
199.000000;3.413638e-01;-3.423468e+00;6.827747e-05;1.831503e+01;-7.460387e-09;-5.875781e-05;4.875176e-04;-2.529871e-04;-5.774340e-05;-3.413728e-01;-3.413549e-01;-4.319616e+04;1.541673e+00;2.215368e+04;6.581481e-05;5.170370e-05;5.184259e-04;4.566111e-04;1.016545e-04;nan;1.068234e+01;2.473403e-04;7.288992e+00;4.346493e-06;3.856825e-06;3.458000e-06;3.329713e-06;
200.000000;3.428390e-01;-3.424829e+00;1.462236e-04;1.831034e+01;-7.460387e-09;-5.941406e-05;4.877207e-04;-2.544898e-04;-5.691210e-05;-3.428581e-01;-3.428198e-01;-4.319616e+04;1.538951e+00;2.215368e+04;6.637037e-05;5.246296e-05;5.188148e-04;4.566296e-04;nan;nan;1.068234e+01;nan;nan;3.647961e-06;3.381403e-06;2.474012e-06;2.387721e-06;
201.000000;3.448011e-01;-3.426038e+00;1.500433e-04;1.830618e+01;-7.460387e-09;-5.934766e-05;4.870840e-04;-2.530510e-04;-5.707197e-05;-3.448208e-01;-3.447815e-01;-4.319616e+04;1.536531e+00;2.215368e+04;6.632076e-05;5.237736e-05;5.180000e-04;4.561698e-04;nan;nan;1.068234e+01;nan;4.236157e+00;4.128944e-06;3.702251e-06;2.417385e-06;2.281994e-06;
202.000000;3.471699e-01;-3.427080e+00;2.190370e-04;1.830259e+01;-7.460387e-09;-5.977148e-05;4.876074e-04;-2.557368e-04;-5.871858e-05;-3.471986e-01;-3.471412e-01;-4.319616e+04;1.534449e+00;2.215368e+04;6.694546e-05;5.260000e-05;5.188546e-04;4.563636e-04;nan;2.200994e-05;1.068234e+01;nan;7.288992e+00;5.547827e-06;4.739032e-06;3.208793e-06;3.122903e-06;
203.000000;3.497786e-01;-3.427953e+00;2.472074e-04;1.829958e+01;-7.460387e-09;-5.927148e-05;4.876582e-04;-2.554490e-04;-5.891042e-05;-3.498110e-01;-3.497462e-01;-4.319616e+04;1.532702e+00;2.215368e+04;6.647169e-05;5.207547e-05;5.188679e-04;4.564528e-04;nan;1.144156e-04;1.068234e+01;nan;5.723344e+00;4.462036e-06;4.008739e-06;3.034250e-06;2.938669e-06;
204.000000;3.736227e-01;-3.427567e+00;9.059895e-05;1.830092e+01;-7.460387e-09;-5.890430e-05;4.874590e-04;-2.547456e-04;-5.807912e-05;-3.736346e-01;-3.736108e-01;-4.319616e+04;1.533475e+00;2.215368e+04;6.600000e-05;5.181132e-05;5.185849e-04;4.563396e-04;4.535894e-05;nan;1.068234e+01;3.701554e-04;3.519081e+00;4.343750e-06;3.787034e-06;2.746879e-06;2.562001e-06;
205.000000;3.760998e-01;-3.426584e+00;1.902697e-04;1.830430e+01;-7.460387e-09;-5.992187e-05;4.871621e-04;-2.531789e-04;-5.918219e-05;-3.761247e-01;-3.760749e-01;-4.319616e+04;1.535439e+00;2.215368e+04;6.715385e-05;5.269231e-05;5.180961e-04;4.562308e-04;nan;nan;1.068234e+01;2.054063e-04;nan;3.639455e-06;3.091829e-06;2.816193e-06;2.642144e-06;
206.000000;3.787425e-01;-3.425385e+00;1.050423e-04;1.830843e+01;-7.460387e-09;-5.910156e-05;4.878848e-04;-2.515803e-04;-5.751959e-05;-3.787562e-01;-3.787287e-01;-4.319616e+04;1.537838e+00;2.215368e+04;6.613207e-05;5.207547e-05;5.186226e-04;4.571509e-04;nan;7.690243e-05;1.068234e+01;nan;5.214936e+00;3.990794e-06;3.596930e-06;2.558742e-06;2.453184e-06;
207.000000;3.805877e-01;-3.424127e+00;8.725670e-05;1.831276e+01;-7.460387e-09;-5.952539e-05;4.874316e-04;-2.513884e-04;-5.859069e-05;-3.805991e-01;-3.805763e-01;-4.319616e+04;1.540354e+00;2.215369e+04;6.668519e-05;5.237037e-05;5.181481e-04;4.567222e-04;nan;nan;1.068234e+01;nan;6.481295e+00;4.077103e-06;3.534494e-06;3.094425e-06;2.868346e-06;
208.000000;3.820831e-01;-3.422746e+00;9.668663e-06;1.831751e+01;-7.460387e-09;-5.967969e-05;4.878437e-04;-2.529072e-04;-5.857470e-05;-3.820844e-01;-3.820818e-01;-4.319616e+04;1.543117e+00;2.215370e+04;6.683636e-05;5.252727e-05;5.187455e-04;4.569455e-04;nan;1.283924e-04;1.068234e+01;nan;nan;3.631992e-06;3.062146e-06;2.270397e-06;2.175445e-06;
209.000000;3.828437e-01;-3.421321e+00;3.986831e-05;1.832242e+01;-7.460387e-09;-5.979883e-05;4.879531e-04;-2.538024e-04;-5.788728e-05;-3.828489e-01;-3.828385e-01;-4.319616e+04;1.545966e+00;2.215370e+04;6.687273e-05;5.272727e-05;5.189636e-04;4.569455e-04;nan;8.407827e-05;1.068234e+01;3.733410e-04;nan;7.155560e-06;6.046658e-06;2.653150e-06;2.600733e-06;
210.000000;3.838302e-01;-3.419735e+00;-5.455036e-05;1.832788e+01;-7.460387e-09;-5.958984e-05;4.883223e-04;-2.539783e-04;-5.835089e-05;-3.838230e-01;-3.838373e-01;-4.319616e+04;1.549139e+00;2.215371e+04;6.672222e-05;5.246296e-05;5.193519e-04;4.572963e-04;nan;7.692059e-05;1.068234e+01;nan;7.027476e+00;4.680219e-06;3.928599e-06;2.648120e-06;2.463164e-06;
211.000000;3.840537e-01;-3.418172e+00;-6.732254e-05;1.833325e+01;-7.460387e-09;-5.979883e-05;4.877891e-04;-2.539623e-04;-5.878253e-05;-3.840449e-01;-3.840625e-01;-4.319616e+04;1.552263e+00;2.215372e+04;6.698182e-05;5.261818e-05;5.188182e-04;4.567636e-04;nan;nan;1.068234e+01;1.422513e-04;nan;3.570012e-06;2.999902e-06;1.955754e-06;1.765378e-06;
212.000000;3.863094e-01;-3.416617e+00;-6.994860e-05;1.833861e+01;-7.460387e-09;-5.995898e-05;4.883828e-04;-2.534187e-04;-6.028526e-05;-3.863003e-01;-3.863186e-01;-4.319616e+04;1.555374e+00;2.215372e+04;6.732692e-05;5.259615e-05;5.193461e-04;4.574231e-04;7.695564e-05;nan;1.068234e+01;nan;nan;4.432101e-06;3.859360e-06;2.077407e-06;2.135723e-06;
213.000000;3.854290e-01;-3.415106e+00;2.387324e-07;1.834381e+01;-7.460387e-09;-5.957422e-05;4.880449e-04;-2.534987e-04;-5.969376e-05;-3.854290e-01;-3.854289e-01;-4.319616e+04;1.558395e+00;2.215372e+04;6.686793e-05;5.228302e-05;5.190189e-04;4.570755e-04;nan;nan;1.068234e+01;3.291344e-04;nan;4.770320e-06;4.288540e-06;3.781284e-06;3.618408e-06;
214.000000;3.848004e-01;-3.413570e+00;-7.913980e-05;1.834909e+01;-7.460387e-09;-5.971484e-05;4.887520e-04;-2.540422e-04;-5.915022e-05;-3.847901e-01;-3.848108e-01;-4.319616e+04;1.561467e+00;2.215372e+04;6.694340e-05;5.249057e-05;5.197925e-04;4.577170e-04;1.087807e-04;9.109207e-05;1.068234e+01;9.638781e-05;nan;6.822311e-06;5.998818e-06;3.494960e-06;3.322836e-06;
215.000000;3.834634e-01;-3.412144e+00;-5.526655e-05;1.835400e+01;-7.460387e-09;-6.017773e-05;4.879043e-04;-2.532748e-04;-5.891042e-05;-3.834562e-01;-3.834706e-01;-4.319616e+04;1.564319e+00;2.215373e+04;6.737736e-05;5.298113e-05;5.188491e-04;4.569622e-04;1.010840e-04;7.559173e-05;1.068234e+01;5.043404e-04;2.601343e+00;3.895949e-06;3.406370e-06;2.370997e-06;2.260901e-06;
216.000000;3.817392e-01;-3.410821e+00;-4.655282e-06;1.835855e+01;-7.460387e-09;-6.016797e-05;4.879316e-04;-2.522837e-04;-5.931008e-05;-3.817386e-01;-3.817398e-01;-4.319616e+04;1.566966e+00;2.215373e+04;6.741509e-05;5.292453e-05;5.187547e-04;4.571132e-04;nan;1.247846e-04;1.068234e+01;2.753161e-04;nan;3.808814e-06;3.237993e-06;3.712180e-06;3.487141e-06;
217.000000;3.794654e-01;-3.409643e+00;1.144722e-04;1.836260e+01;-7.460387e-09;-5.981250e-05;4.878418e-04;-2.526034e-04;-5.835089e-05;-3.794804e-01;-3.794504e-01;-4.319616e+04;1.569322e+00;2.215373e+04;6.694444e-05;5.268518e-05;5.187037e-04;4.569815e-04;5.844942e-05;8.144359e-05;1.068234e+01;nan;nan;5.545857e-06;4.598010e-06;2.783568e-06;2.563469e-06;
218.000000;3.772234e-01;-3.408556e+00;1.040873e-04;1.836635e+01;-7.460387e-09;-6.042383e-05;4.882852e-04;-2.529072e-04;-5.897437e-05;-3.772370e-01;-3.772098e-01;-4.319616e+04;1.571497e+00;2.215373e+04;6.762963e-05;5.322222e-05;5.191852e-04;4.573889e-04;nan;7.590341e-05;1.068234e+01;nan;nan;4.338868e-06;3.705186e-06;2.391010e-06;2.328744e-06;
219.000000;3.452878e-01;-3.408566e+00;8.642113e-05;1.836631e+01;-7.460387e-09;-6.072461e-05;4.884258e-04;-2.530670e-04;-5.967777e-05;-3.452991e-01;-3.452765e-01;-4.319616e+04;1.571476e+00;2.215373e+04;6.801818e-05;5.343636e-05;5.193455e-04;4.575091e-04;4.768893e-05;6.636076e-05;1.068234e+01;5.502007e-04;nan;3.456160e-06;3.120412e-06;2.146330e-06;2.005602e-06;
220.000000;3.429323e-01;-3.409642e+00;5.729578e-05;1.836261e+01;-7.460387e-09;-6.039258e-05;4.888242e-04;-2.537385e-04;-5.926212e-05;-3.429398e-01;-3.429248e-01;-4.319616e+04;1.569324e+00;2.215373e+04;6.763461e-05;5.315385e-05;5.198269e-04;4.578269e-04;nan;1.045172e-04;1.068234e+01;nan;1.097955e+00;4.463670e-06;4.049604e-06;2.395740e-06;2.160933e-06;
221.000000;3.410326e-01;-3.410843e+00;3.199014e-05;1.835848e+01;-7.460387e-09;-6.063867e-05;4.883555e-04;-2.528112e-04;-5.868661e-05;-3.410368e-01;-3.410284e-01;-4.319616e+04;1.566923e+00;2.215373e+04;6.781132e-05;5.347170e-05;5.192453e-04;4.574717e-04;nan;nan;1.068234e+01;nan;nan;3.762120e-06;3.300108e-06;2.762358e-06;2.593860e-06;
222.000000;3.393802e-01;-3.412158e+00;6.207043e-05;1.835395e+01;-7.460387e-09;-6.053711e-05;4.887773e-04;-2.525554e-04;-5.791925e-05;-3.393883e-01;-3.393720e-01;-4.319652e+04;1.564292e+00;2.215373e+04;6.761539e-05;5.346154e-05;5.196346e-04;4.579231e-04;7.193171e-05;nan;1.205722e+01;2.139599e-04;nan;3.986277e-06;3.382399e-06;2.882008e-06;2.808602e-06;
223.000000;3.380531e-01;-3.413579e+00;1.034905e-04;1.834906e+01;-7.460387e-09;-6.032812e-05;4.892148e-04;-2.533548e-04;-5.815905e-05;-3.380667e-01;-3.380396e-01;-4.319668e+04;1.561451e+00;2.215373e+04;6.743396e-05;5.322641e-05;5.201698e-04;4.582642e-04;7.323099e-05;7.940614e-05;1.169847e+01;3.892443e-04;2.601343e+00;4.077186e-06;3.451237e-06;2.107575e-06;1.893282e-06;
224.000000;3.370513e-01;-3.415065e+00;1.600701e-04;1.834395e+01;-7.460387e-09;-6.081836e-05;4.886855e-04;-2.519639e-04;-5.814307e-05;-3.370722e-01;-3.370303e-01;-4.319668e+04;1.558479e+00;2.215373e+04;6.792453e-05;5.371698e-05;5.194717e-04;4.579057e-04;1.161031e-04;9.156286e-05;1.169847e+01;nan;nan;4.467266e-06;4.015926e-06;2.465817e-06;2.282483e-06;
225.000000;3.362342e-01;-3.416643e+00;2.161722e-04;1.833852e+01;-7.460387e-09;-6.025781e-05;4.891289e-04;-2.531310e-04;-5.774340e-05;-3.362625e-01;-3.362059e-01;-4.319668e+04;1.555322e+00;2.215373e+04;6.731481e-05;5.320370e-05;5.200555e-04;4.582037e-04;8.195940e-05;6.479002e-05;1.169847e+01;4.024655e-04;nan;6.229679e-06;5.631838e-06;2.660262e-06;2.655631e-06;
226.000000;3.360053e-01;-3.418200e+00;2.214243e-04;1.833316e+01;-7.460387e-09;-6.080664e-05;4.890059e-04;-2.524755e-04;-5.782334e-05;-3.360343e-01;-3.359763e-01;-4.319668e+04;1.552208e+00;2.215373e+04;6.787273e-05;5.374545e-05;5.198546e-04;4.581636e-04;nan;9.260077e-05;1.169847e+01;3.474935e-04;2.601343e+00;3.828417e-06;3.396384e-06;2.119786e-06;2.051422e-06;
227.000000;3.362941e-01;-3.419769e+00;1.864500e-04;1.832776e+01;-7.460387e-09;-5.970703e-05;4.891426e-04;-2.522517e-04;-5.713591e-05;-3.363185e-01;-3.362697e-01;-4.319668e+04;1.549069e+00;2.215372e+04;6.669091e-05;5.272727e-05;5.199636e-04;4.583273e-04;7.374110e-05;5.111411e-05;1.169847e+01;2.298037e-04;5.209597e+00;4.093776e-06;3.534024e-06;2.913238e-06;2.724997e-06;
228.000000;3.370219e-01;-3.421290e+00;1.427620e-04;1.832252e+01;-7.460387e-09;-6.015625e-05;4.889141e-04;-2.516922e-04;-5.646448e-05;-3.370406e-01;-3.370032e-01;-4.319668e+04;1.546029e+00;2.215372e+04;6.705556e-05;5.325926e-05;5.196667e-04;4.581667e-04;nan;4.818130e-05;1.169847e+01;nan;nan;3.529797e-06;3.339913e-06;2.450135e-06;2.260918e-06;
229.000000;3.380097e-01;-3.422790e+00;9.597043e-05;1.831736e+01;-7.460387e-09;-5.982617e-05;4.894805e-04;-2.514364e-04;-5.632060e-05;-3.380223e-01;-3.379972e-01;-4.319668e+04;1.543029e+00;2.215372e+04;6.670909e-05;5.294545e-05;5.202000e-04;4.587636e-04;6.525754e-05;nan;1.169847e+01;nan;3.511187e+00;3.720546e-06;3.424105e-06;2.959696e-06;2.775359e-06;
230.000000;3.392802e-01;-3.424215e+00;6.553205e-05;1.831245e+01;-7.460387e-09;-5.989648e-05;4.892852e-04;-2.516922e-04;-5.616073e-05;-3.392888e-01;-3.392716e-01;-4.319668e+04;1.540178e+00;2.215373e+04;6.675926e-05;5.303704e-05;5.200370e-04;4.585370e-04;nan;nan;1.169847e+01;nan;nan;5.364247e-06;4.791830e-06;2.384765e-06;2.416154e-06;
231.000000;3.409501e-01;-3.425555e+00;4.440423e-05;1.830784e+01;-7.460387e-09;-6.024414e-05;4.892148e-04;-2.508928e-04;-5.574508e-05;-3.409559e-01;-3.409443e-01;-4.319668e+04;1.537498e+00;2.215372e+04;6.705660e-05;5.343396e-05;5.198679e-04;4.585660e-04;nan;nan;1.169847e+01;2.393710e-04;nan;4.520078e-06;4.150488e-06;2.179928e-06;1.763178e-06;
232.000000;3.428362e-01;-3.426775e+00;7.639437e-05;1.830364e+01;-7.460387e-09;-6.004687e-05;4.895059e-04;-2.523476e-04;-5.505766e-05;-3.428462e-01;-3.428262e-01;-4.319668e+04;1.535059e+00;2.215372e+04;6.677358e-05;5.332076e-05;5.203396e-04;4.586793e-04;8.960434e-05;nan;1.169847e+01;3.356840e-04;nan;5.715429e-06;4.966968e-06;2.564387e-06;2.428727e-06;
233.000000;3.451180e-01;-3.427850e+00;1.456268e-04;1.829994e+01;-7.460387e-09;-6.042187e-05;4.894687e-04;-2.535786e-04;-5.598488e-05;-3.451371e-01;-3.450990e-01;-4.319668e+04;1.532908e+00;2.215372e+04;6.726415e-05;5.358491e-05;5.204528e-04;4.584906e-04;6.757073e-05;8.433082e-05;1.169847e+01;2.759146e-04;nan;4.019495e-06;3.455524e-06;2.261048e-06;2.244501e-06;
234.000000;3.770116e-01;-3.427846e+00;1.890761e-04;1.829995e+01;-7.460387e-09;-5.967187e-05;4.889434e-04;-2.509088e-04;-5.640053e-05;-3.770364e-01;-3.769869e-01;-4.319668e+04;1.532916e+00;2.215372e+04;6.656364e-05;5.278182e-05;5.196000e-04;4.582909e-04;5.733114e-05;6.845242e-05;1.169847e+01;nan;nan;3.409908e-06;2.976808e-06;2.614215e-06;2.473138e-06;
235.000000;3.793869e-01;-3.426755e+00;1.616218e-04;1.830371e+01;-7.460387e-09;-5.955469e-05;4.888945e-04;-2.510847e-04;-5.502569e-05;-3.794081e-01;-3.793658e-01;-4.319668e+04;1.535098e+00;2.215373e+04;6.627778e-05;5.283333e-05;5.195741e-04;4.582222e-04;3.834053e-05;nan;1.169847e+01;1.303140e-04;6.476987e+00;3.733781e-06;3.119544e-06;2.130566e-06;2.022862e-06;
236.000000;3.817493e-01;-3.425516e+00;2.864789e-06;1.830797e+01;-7.460387e-09;-5.957227e-05;4.890879e-04;-2.518041e-04;-5.513760e-05;-3.817497e-01;-3.817490e-01;-4.319668e+04;1.537575e+00;2.215373e+04;6.630909e-05;5.283636e-05;5.198546e-04;4.583273e-04;nan;1.156301e-04;1.169847e+01;1.018491e-04;4.645259e+00;4.397835e-06;3.550996e-06;2.731711e-06;2.628685e-06;
237.000000;3.834153e-01;-3.424200e+00;-4.201690e-05;1.831251e+01;-7.460387e-09;-5.872852e-05;4.890156e-04;-2.507010e-04;-5.676822e-05;-3.834098e-01;-3.834208e-01;-4.319668e+04;1.540208e+00;2.215373e+04;6.566666e-05;5.179630e-05;5.196481e-04;4.583889e-04;7.202500e-05;nan;1.169847e+01;nan;1.097955e+00;3.569492e-06;3.164517e-06;2.346502e-06;2.198358e-06;
238.000000;3.845032e-01;-3.422811e+00;-2.148592e-06;1.831729e+01;-7.460387e-09;-5.856250e-05;4.883945e-04;-2.487826e-04;-5.729578e-05;-3.845029e-01;-3.845034e-01;-4.319668e+04;1.542987e+00;2.215373e+04;6.556604e-05;5.156604e-05;5.187925e-04;4.580000e-04;nan;1.212876e-04;1.169847e+01;nan;nan;3.327965e-06;3.062350e-06;2.349140e-06;2.378287e-06;
239.000000;3.854094e-01;-3.421322e+00;1.718873e-05;1.832241e+01;-7.460387e-09;-5.844922e-05;4.882012e-04;-2.497258e-04;-5.675224e-05;-3.854116e-01;-3.854071e-01;-4.319668e+04;1.545964e+00;2.215373e+04;6.538461e-05;5.151923e-05;5.187115e-04;4.576923e-04;nan;5.214628e-05;1.169847e+01;4.432649e-04;4.002117e+00;4.086388e-06;3.754445e-06;2.595453e-06;2.379172e-06;
240.000000;3.863585e-01;-3.419728e+00;-6.684508e-05;1.832790e+01;-7.460387e-09;-5.856445e-05;4.886191e-04;-2.504932e-04;-5.667230e-05;-3.863497e-01;-3.863672e-01;-4.319668e+04;1.549153e+00;2.215373e+04;6.549056e-05;5.164151e-05;5.192264e-04;4.580189e-04;nan;nan;1.169847e+01;nan;5.552330e+00;4.935957e-06;4.238599e-06;2.627462e-06;2.568854e-06;
241.000000;3.865512e-01;-3.418165e+00;-6.314472e-05;1.833328e+01;-7.460387e-09;-5.895898e-05;4.885742e-04;-2.498058e-04;-5.683217e-05;-3.865429e-01;-3.865595e-01;-4.319668e+04;1.552278e+00;2.215374e+04;6.590566e-05;5.201887e-05;5.190944e-04;4.580566e-04;nan;3.346218e-05;1.169847e+01;nan;3.233483e+00;3.758037e-06;3.224255e-06;2.477660e-06;2.243337e-06;
242.000000;3.885522e-01;-3.416637e+00;7.114226e-05;1.833854e+01;-7.460387e-09;-5.876172e-05;4.882246e-04;-2.481911e-04;-5.659237e-05;-3.885616e-01;-3.885429e-01;-4.319668e+04;1.555334e+00;2.215374e+04;6.567924e-05;5.184906e-05;5.185472e-04;4.579057e-04;nan;4.856821e-05;1.169847e+01;2.231420e-04;nan;5.297816e-06;4.469605e-06;2.286522e-06;2.047951e-06;
243.000000;3.880351e-01;-3.415092e+00;5.968310e-05;1.834386e+01;-7.460387e-09;-5.915039e-05;4.878848e-04;-2.483190e-04;-5.775939e-05;-3.880429e-01;-3.880273e-01;-4.319668e+04;1.558424e+00;2.215374e+04;6.620755e-05;5.209434e-05;5.182264e-04;4.575472e-04;1.043090e-04;nan;1.169847e+01;nan;nan;3.911030e-06;3.492622e-06;3.099426e-06;2.855878e-06;
244.000000;3.874365e-01;-3.413550e+00;-4.953698e-05;1.834916e+01;-7.460387e-09;-5.888086e-05;4.879980e-04;-2.501735e-04;-5.855872e-05;-3.874300e-01;-3.874430e-01;-4.319668e+04;1.561509e+00;2.215374e+04;6.603636e-05;5.172727e-05;5.185637e-04;4.574364e-04;nan;nan;1.169847e+01;nan;6.330736e+00;3.963359e-06;3.413628e-06;3.528402e-06;3.232800e-06;
245.000000;3.862152e-01;-3.412110e+00;-5.717641e-05;1.835412e+01;-7.460387e-09;-5.918164e-05;4.877891e-04;-2.514364e-04;-5.967777e-05;-3.862077e-01;-3.862227e-01;-4.319668e+04;1.564387e+00;2.215374e+04;6.647272e-05;5.189091e-05;5.185091e-04;4.570727e-04;6.053047e-05;9.192039e-05;1.169847e+01;nan;nan;7.029436e-06;6.380876e-06;3.350439e-06;3.246715e-06;
246.000000;3.843598e-01;-3.410785e+00;1.432394e-06;1.835868e+01;-7.460387e-09;-5.886914e-05;4.875996e-04;-2.526993e-04;-6.012540e-05;-3.843600e-01;-3.843596e-01;-4.319668e+04;1.567039e+00;2.215374e+04;6.621819e-05;5.152727e-05;5.184727e-04;4.567273e-04;3.836665e-05;nan;1.169847e+01;1.124905e-04;nan;3.509344e-06;3.207144e-06;2.266094e-06;2.004607e-06;
247.000000;3.824866e-01;-3.409512e+00;1.313028e-05;1.836305e+01;-7.460387e-09;-5.835352e-05;4.877539e-04;-2.530670e-04;-5.990159e-05;-3.824883e-01;-3.824849e-01;-4.319668e+04;1.569583e+00;2.215374e+04;6.567273e-05;5.103637e-05;5.186727e-04;4.568364e-04;1.196700e-04;7.805277e-05;1.169847e+01;nan;nan;4.049899e-06;3.760836e-06;2.366365e-06;2.513383e-06;
248.000000;3.807258e-01;-3.408300e+00;-8.952466e-06;1.836723e+01;-7.460387e-09;-5.881641e-05;4.868613e-04;-2.538184e-04;-6.010941e-05;-3.807246e-01;-3.807269e-01;-4.319668e+04;1.572008e+00;2.215375e+04;6.616364e-05;5.147273e-05;5.178727e-04;4.558546e-04;nan;nan;1.169847e+01;nan;nan;3.869557e-06;3.571855e-06;2.711947e-06;2.610327e-06;
249.000000;3.412315e-01;-3.408860e+00;-1.838240e-05;1.836530e+01;-7.460387e-09;-5.967578e-05;4.869414e-04;-2.514684e-04;-5.873457e-05;-3.412291e-01;-3.412339e-01;-4.319668e+04;1.570888e+00;2.215375e+04;6.685185e-05;5.250000e-05;5.176667e-04;4.562222e-04;nan;7.914850e-05;1.169847e+01;3.976958e-04;nan;4.111453e-06;3.794495e-06;2.546057e-06;2.297338e-06;
250.000000;3.390671e-01;-3.410104e+00;3.163204e-05;1.836102e+01;-7.460387e-09;-5.958203e-05;4.872324e-04;-2.528912e-04;-5.822300e-05;-3.390712e-01;-3.390630e-01;-4.319668e+04;1.568400e+00;2.215374e+04;6.669811e-05;5.247170e-05;5.181321e-04;4.563396e-04;2.652240e-05;7.058638e-05;1.169847e+01;3.512433e-04;5.875085e+00;4.173539e-06;3.709268e-06;2.356659e-06;2.179759e-06;
251.000000;3.371521e-01;-3.411436e+00;1.373905e-04;1.835644e+01;-7.460387e-09;-5.924805e-05;4.875566e-04;-2.527952e-04;-5.903831e-05;-3.371701e-01;-3.371341e-01;-4.319668e+04;1.565736e+00;2.215374e+04;6.646154e-05;5.203846e-05;5.184423e-04;4.566731e-04;nan;nan;1.169847e+01;nan;nan;3.743993e-06;3.368218e-06;2.909509e-06;2.890010e-06;
252.000000;3.357801e-01;-3.412840e+00;1.687838e-04;1.835161e+01;-7.460387e-09;-5.964648e-05;4.877480e-04;-2.534987e-04;-5.865464e-05;-3.358022e-01;-3.357580e-01;-4.319668e+04;1.562928e+00;2.215374e+04;6.681481e-05;5.248148e-05;5.187222e-04;4.567778e-04;nan;nan;1.169847e+01;nan;nan;4.566745e-06;4.148837e-06;2.963172e-06;2.865057e-06;
253.000000;3.348569e-01;-3.414300e+00;1.660384e-04;1.834658e+01;-7.460387e-09;-5.977148e-05;4.880605e-04;-2.541061e-04;-5.945396e-05;-3.348786e-01;-3.348352e-01;-4.319668e+04;1.560008e+00;2.215374e+04;6.703636e-05;5.250909e-05;5.191091e-04;4.570182e-04;nan;nan;1.169847e+01;1.212347e-04;6.330736e+00;3.898585e-06;3.541297e-06;1.800660e-06;1.741164e-06;
254.000000;3.341769e-01;-3.415816e+00;1.689032e-04;1.834136e+01;-7.460387e-09;-5.959961e-05;4.877070e-04;-2.522357e-04;-5.967777e-05;-3.341990e-01;-3.341548e-01;-4.319668e+04;1.556976e+00;2.215374e+04;6.689091e-05;5.230909e-05;5.185273e-04;4.568909e-04;nan;1.116263e-04;1.169847e+01;3.988933e-04;nan;5.938123e-06;5.239280e-06;2.950776e-06;2.690178e-06;
